id,left_id,right_id,title_title_jac_qgm_3_qgm_3,title_title_cos_dlm_dc0_dlm_dc0,title_title_mel,title_title_lev_dist,title_title_lev_sim,venue_venue_jac_qgm_3_qgm_3,venue_venue_cos_dlm_dc0_dlm_dc0,venue_venue_jac_dlm_dc0_dlm_dc0,venue_venue_mel,venue_venue_lev_dist,venue_venue_lev_sim,venue_venue_nmw,venue_venue_sw,year_year_exm,year_year_anm,year_year_lev_dist,year_year_lev_sim,label
5852951,conf/sigmod/Kim94,vt2AOiBs-xAJ,0.008403361344537815,0.0,0.5091931223869324,62.0,0.11428571428571432,0.0,0.0,0.0,0.5006536245346069,15.0,0.11764705882352944,0.0,2.0,0.0,0.9945137157107232,6.0,0.0,0.0
895814,journals/sigmod/Snodgrass00,nSxgTdomUV4J,0.01639344262295082,0.0,0.5380471348762512,37.0,0.1777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7004985,conf/vldb/MadhavanBR01,url:http://portal.acm.org/citation.cfm3Fid3D592200.592435,0.0,0.0,0.5613042116165161,44.0,0.19999999999999996,0.0,0.0,0.0,0.4318181872367859,22.0,0.0,-18.0,1.0,0.0,0.9995002498750625,3.0,0.5,0.0
7942824,journals/vldb/LeeSC01,H83nYAt5CaEJ,0.025,0.13363062095621217,0.6321719288825989,49.0,0.234375,0.0,0.0,0.0,0.2865961194038391,25.0,0.07407407407407407,-18.0,1.0,0.0,0.9985029940119761,3.0,0.5,0.0
6309870,conf/vldb/HellersteinNP95,NBYwc7le5VMJ,0.021897810218978103,0.0,0.5362626314163208,77.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5378194,conf/sigmod/ShklarSKT95,WxpcPy0yJk4J,0.03225806451612903,0.18257418583505536,0.4140404164791107,65.0,0.1333333333333333,0.0,0.0,0.0,0.5196078419685364,16.0,0.05882352941176472,-14.0,1.0,0.0,0.0,0.0,0.0,0.0
6109197,journals/sigmod/Aberer03c,hCWOkELBFbIJ,0.010416666666666666,0.0,0.5542130470275879,53.0,0.20895522388059706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5565476,conf/sigmod/BrinkhoffKSS94a,sFXqpBTXGkkJ,0.01904761904761905,0.0,0.5333994626998901,44.0,0.2142857142857143,0.029850746268656716,0.0,0.0,0.501140832901001,44.0,0.12,-27.0,4.0,0.0,0.997997997997998,3.0,0.5,0.0
7679755,journals/vldb/BalkirO98,xsj_KugFn_YJ,0.014285714285714285,0.0,0.576045572757721,81.0,0.18181818181818177,0.0,0.0,0.0,0.39947089552879333,17.0,0.05555555555555558,-10.0,1.0,0.0,0.0,0.0,0.0,0.0
4189148,conf/vldb/Team00,ue8a9C1GEiAJ,0.03333333333333333,0.0,0.6124582290649414,78.0,0.2277227722772277,0.0,0.0,0.0,0.0,37.0,0.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0
1697504,journals/sigmod/Suciu97,url:http://portal.acm.org/ft_gateway.cfm3Fid3D108375926type3Dpdf,0.0,0.0,0.6218237280845642,44.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960099750623441,6.0,0.0,0.0
8133647,journals/vldb/SivasankaranSTPR96,ZAcY9uOYYLEJ,0.034482758620689655,0.0,0.5820531845092773,84.0,0.16831683168316836,0.0,0.0,0.0,0.38660210371017456,58.0,0.016949152542372836,-51.0,1.0,0.0,0.0,0.0,0.0,0.0
6414034,conf/vldb/PapakonstantinouAG96,n4GBECW_g1UJ,0.03296703296703297,0.0,0.5506725311279297,48.0,0.18644067796610164,0.0,0.0,0.0,0.0,22.0,0.04347826086956519,-18.0,1.0,0.0,0.0,0.0,0.0,0.0
7057580,conf/vldb/Chakrabarti02,2p3NTNakJD4J,0.0,0.0,0.5617852807044983,40.0,0.2592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7960420,journals/vldb/WangW01,ZZUl2Dc1MPsJ,0.033112582781456956,0.0,0.6556867361068726,64.0,0.2558139534883721,0.0,0.0,0.0,0.3820285201072693,57.0,0.03389830508474578,-50.0,1.0,0.0,0.0,0.0,0.0,0.0
3588926,conf/vldb/OConnellWG01,ivRB6CQWDQsJ,0.010309278350515464,0.0,0.46741220355033875,63.0,0.125,0.0,0.0,0.0,0.0,12.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
2975276,journals/sigmod/Gallagher94,GfecrdPC3SMJ,0.015625,0.0,0.5465475916862488,71.0,0.202247191011236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703587,conf/vldb/AgrawalCN00,F5liQDe9lB8J,0.02702702702702703,0.0,0.6311688423156738,55.0,0.2142857142857143,0.03278688524590164,0.35355339059327373,0.125,0.6865671873092651,63.0,0.05970149253731338,-59.0,4.0,0.0,0.998,5.0,0.16666666666666663,0.0
1012340,conf/sigmod/LiBKN03,GHyosrrUPLsJ,0.026785714285714284,0.0,0.5916754007339478,48.0,0.1724137931034483,0.0,0.0,0.0,0.46612200140953064,40.0,0.11111111111111116,-23.0,3.0,0.0,0.0,0.0,0.0,0.0
218314,conf/vldb/JagadishLRSS94,cESZmaKmkdIJ,0.0,0.0,0.5816453099250793,48.0,0.07692307692307687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683416,conf/vldb/CooperSFHS01,CWZ-rse9wAgJ,0.02631578947368421,0.0,0.5857142806053162,67.0,0.20238095238095233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4026195,conf/sigmod/ReinwaldP98,LViUgcbM9gIJ,0.0,0.0,0.48594769835472107,32.0,0.11111111111111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294990,conf/sigmod/RiedewaldAA02,6cpbWaZNmk4J,0.013513513513513514,0.0,0.37566137313842773,55.0,0.12698412698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995004995004995,3.0,0.5,0.0
5470099,conf/sigmod/WangCMSSZ94,msqo85B1FjEJ,0.00819672131147541,0.0,0.6137565970420837,59.0,0.23376623376623373,0.017543859649122806,0.0,0.0,0.5317965149879456,31.0,0.16216216216216217,-14.0,3.0,0.0,0.9984954864593781,3.0,0.5,0.0
7596282,journals/tods/CastanoAFP98,O5V5P6NPQV0J,0.0379746835443038,0.20412414523193154,0.5352198481559753,45.0,0.18181818181818177,0.0,0.0,0.0,0.4266666769981384,22.0,0.12,-12.0,2.0,0.0,0.0,0.0,0.0,0.0
3401456,conf/vldb/SundaraHCAS01,UOo_eXngniAJ,0.036585365853658534,0.0,0.6560158729553223,76.0,0.24,0.0,0.0,0.0,0.0,23.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0
6595287,conf/vldb/SattlerGS03,F5liQDe9lB8J,0.011363636363636364,0.0,0.4910629391670227,39.0,0.09302325581395354,0.03278688524590164,0.35355339059327373,0.125,0.6865671873092651,63.0,0.05970149253731338,-59.0,4.0,0.0,0.9965052421367948,6.0,0.0,0.0
3684460,conf/vldb/CooperSFHS01,PBMxFmEVlBQJ,0.047619047619047616,0.0,0.5917592644691467,40.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5883639,conf/sigmod/HwangLYMMGCSS94,url:http://ieeexplore.ieee.org/iel2/3038/8631/00379938.pdf3Farnumber3D379938,0.0,0.0,0.4710538387298584,32.0,0.17948717948717952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7675372,journals/vldb/KabraD99,url:http://portal.acm.org/ft_gateway.cfm3Fid3D109967026type3Dpdf,0.011695906432748537,0.0,0.6018632650375366,81.0,0.1649484536082474,0.0,0.0,0.0,0.38600289821624756,65.0,0.015151515151515138,-58.0,1.0,0.0,0.9970074812967581,6.0,0.0,0.0
7536074,journals/tods/EiterGM97,WvvY_Ao19mAJ,0.0,0.0,0.5198650360107422,42.0,0.16000000000000003,0.03508771929824561,0.0,0.0,0.49799999594688416,27.0,0.09999999999999998,-2.0,3.0,0.0,0.0,0.0,0.0,0.0
7792475,journals/vldb/OoiTCH98,drqT662UQKsJ,0.006896551724137931,0.0,0.6119733452796936,73.0,0.24742268041237114,0.0,0.0,0.0,0.3878968358039856,47.0,0.02083333333333337,-40.0,1.0,0.0,0.0,0.0,0.0,0.0
4946060,conf/sigmod/GuptaMR95,8WRrQOFpaAcJ,0.02040816326530612,0.0,0.5046144723892212,43.0,0.17307692307692313,0.029411764705882353,0.0,0.0,0.593837559223175,12.0,0.2941176470588235,2.0,4.0,0.0,0.0,0.0,0.0,0.0
2353699,conf/sigmod/KeoghCMP01,zlSSUzfT_4QJ,0.024844720496894408,0.0,0.6284359097480774,69.0,0.1785714285714286,0.0,0.0,0.0,0.3555104732513428,26.0,0.10344827586206895,-9.0,2.0,0.0,0.9975012493753124,6.0,0.0,0.0
4424869,conf/sigmod/Chaudhuri97,yGz8BLxbPPcJ,0.049019607843137254,0.0,0.6182588338851929,47.0,0.2033898305084746,0.25,0.4999999999999999,0.3333333333333333,0.8084033727645874,10.0,0.4117647058823529,4.0,7.0,0.0,0.9985,6.0,0.0,0.0
7867369,journals/vldb/FerrariAABC02,UB7SnWjEpboJ,0.0,0.0,0.542165219783783,38.0,0.15555555555555556,0.0,0.0,0.0,0.28042328357696533,34.0,0.05555555555555558,-27.0,1.0,0.0,0.9865134865134865,6.0,0.0,0.0
6073739,conf/vldb/LiCHH97,IoNxL_rg2_cJ,0.045454545454545456,0.12309149097933275,0.5764464735984802,85.0,0.19047619047619047,0.0,0.0,0.0,0.43518519401550293,17.0,0.05555555555555558,-13.0,1.0,0.0,0.9980009995002499,6.0,0.0,0.0
3921398,conf/vldb/AbrolLMMMRTWZ01,9FsNXQD6xFMJ,0.07692307692307693,0.0,0.6183649301528931,48.0,0.23809523809523814,0.0,0.0,0.0,0.43518519401550293,17.0,0.05555555555555558,-13.0,1.0,0.0,0.9950024987506247,5.0,0.16666666666666663,0.0
6245147,conf/vldb/Bhashyam96,RoKUon2yaHMJ,0.0,0.0,0.45692795515060425,46.0,0.1636363636363637,0.0,0.0,0.0,0.4247967600822449,40.0,0.024390243902439046,-36.0,1.0,1.0,1.0,2.0,0.6666666666666667,0.0
325051,conf/vldb/EvangelidisLS95,l_2wSwqm3rcJ,0.047619047619047616,0.0,0.6363059878349304,74.0,0.15909090909090906,0.0,0.0,0.0,0.0,25.0,0.0,-21.0,0.0,0.0,0.9975,6.0,0.0,0.0
6698366,conf/vldb/LongS03,nm9rCU6yVNwJ,0.04697986577181208,0.09090909090909091,0.6121487021446228,71.0,0.17441860465116277,0.09090909090909091,0.5773502691896258,0.3333333333333333,0.75,12.0,0.25,-8.0,4.0,0.0,0.0,0.0,0.0,0.0
826188,journals/sigmod/Snodgrass02,nAyfTGntuXIJ,0.0,0.0,0.4610062837600708,44.0,0.16981132075471694,0.0,0.0,0.0,0.343304842710495,14.0,0.2222222222222222,-1.0,3.0,0.0,0.0,0.0,0.0,0.0
4622981,conf/sigmod/FukudaMMT96,oR0K16685QMJ,0.013333333333333334,0.0,0.5963457226753235,82.0,0.18000000000000005,0.0,0.0,0.0,0.3960784375667572,17.0,0.0,0.0,3.0,0.0,0.998,6.0,0.0,0.0
2223729,journals/sigmod/FreemanG96,hYeT-9LNREYJ,0.0,0.0,0.5906416177749634,60.0,0.23076923076923073,0.0,0.0,0.0,0.3649572730064392,41.0,0.0888888888888889,-28.0,2.0,0.0,0.999498997995992,3.0,0.5,0.0
7646621,journals/vldb/LiR99,pbqJePDB8B4J,0.0,0.0,0.5448275804519653,24.0,0.1724137931034483,0.045454545454545456,0.0,0.0,0.5035713911056519,9.0,0.25,-2.0,3.0,0.0,0.0,0.0,0.0,0.0
8370420,journals/sigmod/MaximilienS02,_o8pAJt74pQJ,0.05263157894736842,0.0,0.5494926571846008,58.0,0.2564102564102564,0.0,0.0,0.0,0.4047892391681671,62.0,0.07462686567164178,-49.0,2.0,0.0,0.9965034965034965,6.0,0.0,0.0
8143216,journals/vldb/NybergBCGL95,url:http://doi.wiley.com/10.1002/he.162,0.0,0.0,0.5291603803634644,47.0,0.09615384615384615,0.0,0.0,0.0,0.28042328357696533,34.0,0.05555555555555558,-27.0,1.0,0.0,0.9955089820359282,6.0,0.0,0.0
7618889,journals/tods/WandSW99,ZohASYhKk08J,0.01098901098901099,0.0,0.46929824352264404,67.0,0.11842105263157898,0.0,0.0,0.0,0.3931313157081604,23.0,0.07999999999999996,-1.0,2.0,0.0,0.9975049900199601,6.0,0.0,0.0
6417811,journals/sigmod/MarchiLPT03,XJPduAQD1PkJ,0.03289473684210526,0.0,0.6801619529724121,64.0,0.17948717948717952,0.0,0.0,0.0,0.38567638397216797,25.0,0.13793103448275867,-12.0,2.0,0.0,0.99900149775337,3.0,0.5,0.0
3381492,conf/sigmod/BonnetBCCCHKMMOSS99,C7e9uxzwNN4J,0.017391304347826087,0.0,0.5571286082267761,51.0,0.15000000000000002,0.017543859649122806,0.0,0.0,0.5317965149879456,31.0,0.16216216216216217,-14.0,3.0,0.0,0.9974987493746873,3.0,0.5,0.0
6662841,conf/vldb/ChenDZ03,DUYbgT23U30J,0.04838709677419355,0.0,0.5954971313476562,62.0,0.21518987341772156,0.0,0.0,0.0,0.0,23.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0
3754987,conf/sigmod/GodfreySE98,Id9ZNXRWKrQJ,0.0,0.0,0.4047619104385376,35.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964964964964965,3.0,0.5,0.0
8336035,journals/sigmod/AbererCH02,4YZ_4fNxACsJ,0.0,0.0,0.5544391870498657,29.0,0.1470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4896087,conf/vldb/Chawathe99,ZQyBjtpbhvIJ,0.061855670103092786,0.0,0.6341567635536194,43.0,0.21818181818181814,0.2857142857142857,0.7071067811865475,0.5,0.8799999952316284,6.0,0.4,-2.0,4.0,0.0,0.0,0.0,0.0,0.0
6922112,conf/vldb/AggarwalY02,bMgnO9xkMeIJ,0.06818181818181818,0.0,0.625,79.0,0.20999999999999996,0.0,0.0,0.0,0.4318181872367859,21.0,0.045454545454545414,-17.0,1.0,0.0,0.0,0.0,0.0,0.0
4528942,conf/sigmod/GrayHOS96,fDr5SyZt9AsJ,0.09523809523809523,0.1543033499620919,0.641494870185852,41.0,0.18000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4239007,conf/sigmod/CruzALRZ97,B1lXUm5K_FwJ,0.05454545454545454,0.0,0.6586396098136902,57.0,0.22972972972972971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7577717,journals/tods/DyresonS98,HcgXkUDB-wYJ,0.029850746268656716,0.0,0.5751322507858276,30.0,0.1428571428571429,0.0,0.0,0.0,0.383211225271225,58.0,0.13432835820895528,-33.0,4.0,0.0,0.0,0.0,0.0,0.0
7794618,journals/vldb/OoiTCH98,fiyGLF-QHL4J,0.028169014084507043,0.0,0.6064178943634033,73.0,0.22340425531914898,0.0,0.0,0.0,0.3857142925262451,69.0,0.014285714285714235,-62.0,1.0,0.0,0.9970059880239521,6.0,0.0,0.0
2875855,conf/sigmod/LehnerSPC00,rgXwJhaMgj8J,0.04201680672268908,0.14142135623730948,0.5514264702796936,80.0,0.19999999999999996,0.05263157894736842,0.0,0.0,0.5128368735313416,57.0,0.14925373134328357,-40.0,5.0,0.0,0.0,0.0,0.0,0.0
5971182,journals/sigmod/GerlaX03,3Lzo6p8X-n4J,0.03333333333333333,0.0,0.5719780325889587,58.0,0.17142857142857137,0.0625,0.2357022603955158,0.1,0.5331825017929077,58.0,0.1470588235294118,-45.0,8.0,0.0,0.9955067398901648,6.0,0.0,0.0
4329928,conf/sigmod/WodtkeWWDM97,giGof4DlG7YJ,0.013513513513513514,0.0,0.5527777671813965,76.0,0.20833333333333337,0.0,0.0,0.0,0.38575851917266846,18.0,0.052631578947368474,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
1752512,journals/sigmod/Snodgrass97,xMaPAf7ybgQJ,0.0,0.0,0.4911110997200012,21.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989854,conf/vldb/PereiraFJLS01,S36eg_njQlMJ,0.029411764705882353,0.0,0.49180567264556885,55.0,0.17910447761194026,0.0,0.0,0.0,0.0,18.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
6000522,conf/vldb/ShaferA97,SCrYiw7vU6AJ,0.050359712230215826,0.1178511301977579,0.6288042664527893,68.0,0.2093023255813954,0.0,0.0,0.0,0.42195767164230347,62.0,0.015873015873015928,-58.0,1.0,0.0,0.0,0.0,0.0,0.0
6890122,conf/vldb/SchmidtWKCMB02,XJPduAQD1PkJ,0.00819672131147541,0.0,0.5678037405014038,62.0,0.20512820512820518,0.0,0.0,0.0,0.4281609058380127,28.0,0.03448275862068961,-24.0,1.0,0.0,0.9995004995004995,3.0,0.5,0.0
5558629,conf/sigmod/SwamiS94,E4BJGMS1iVYJ,0.009708737864077669,0.0,0.5512875318527222,50.0,0.2063492063492064,0.0,0.0,0.0,0.4193480908870697,46.0,0.11538461538461542,-29.0,4.0,0.0,0.0,0.0,0.0,0.0
3286252,conf/sigmod/JagadishLS99,N4qwPziMQV8J,0.03571428571428571,0.0,0.6407511234283447,61.0,0.1643835616438356,0.11392405063291139,0.2357022603955158,0.1,0.48688140511512756,59.0,0.15714285714285714,-42.0,11.0,0.0,0.9980029955067399,6.0,0.0,0.0
1367559,journals/sigmod/Franklin98b,Av2R7d_byCcJ,0.021739130434782608,0.0,0.5495238304138184,24.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9954954954954955,3.0,0.5,0.0
737711,conf/vldb/ChaudhuriS94,BihSzvWuTHAJ,0.06097560975609756,0.0,0.554314911365509,38.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133710,conf/vldb/BrownS95,eVrwF0wcSfQJ,0.0,0.0,0.4397660791873932,55.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,6.0,0.0,0.0
5764601,conf/vldb/GardarinGT96,ABYBAiLwNfEJ,0.09433962264150944,0.09128709291752768,0.6685874462127686,72.0,0.22580645161290325,0.0,0.0,0.0,0.0,36.0,0.027027027027026973,-32.0,1.0,0.0,0.9919839679358717,4.0,0.33333333333333337,0.0
1825696,journals/sigmod/Franklin97,fX7i0F39JJgJ,0.0,0.0,0.5096786618232727,35.0,0.14634146341463417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845626,journals/sigmod/FrewD97,O2cGL7dA2Q0J,0.04,0.0,0.5696428418159485,47.0,0.265625,0.0,0.0,0.0,0.4257759749889374,17.0,0.10526315789473684,-4.0,2.0,0.0,0.9985,6.0,0.0,0.0
7497295,journals/tods/ChomickiTB01,svAaTw6gu54J,0.06382978723404255,0.0,0.5982494950294495,48.0,0.11111111111111116,0.8,0.75,0.6,0.984000027179718,1.0,0.96,24.0,24.0,0.0,0.0,0.0,0.0,0.0
5355296,conf/sigmod/Gibson95,dAUVDaiasxQJ,0.010526315789473684,0.0,0.5308313369750977,46.0,0.22033898305084743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7280225,journals/tods/BellNNS96,6dxsdexQ1rAJ,0.03205128205128205,0.0,0.6082109212875366,79.0,0.2178217821782178,0.0,0.0,0.0,0.4905882477760315,28.0,0.17647058823529416,-3.0,3.0,0.0,0.0,0.0,0.0,0.0
2683406,conf/sigmod/GoldmanW00,url:http://www.ingentaconnect.com/search/expand3Fpub3Dinfobike://els/13891286/2001/00000035/00000004/art0018726unc3D,0.03007518796992481,0.1091089451179962,0.6183530688285828,62.0,0.1842105263157895,0.0,0.0,0.0,0.45098039507865906,17.0,0.05555555555555558,-1.0,3.0,0.0,0.9995002498750625,2.0,0.6666666666666667,0.0
5159236,conf/vldb/RamanRH99,url:http://doi.wiley.com/10.1002/ace.8106,0.06944444444444445,0.0,0.6595052480697632,72.0,0.2727272727272727,0.0,0.0,0.0,0.4233333468437195,49.0,0.020000000000000018,-45.0,1.0,1.0,1.0,2.0,0.6666666666666667,0.0
6460278,conf/vldb/VieiraM03,ZkduWJ9xV1sJ,0.0625,0.0,0.6838710904121399,51.0,0.19047619047619047,0.0,0.0,0.0,0.0,18.0,0.0,-14.0,0.0,0.0,0.9995007488766849,3.0,0.5,0.0
5229820,conf/sigmod/BunemanM95,Xoq7D3O28D0J,0.02962962962962963,0.0,0.5551042556762695,63.0,0.23170731707317072,0.0,0.0,0.0,0.465093731880188,23.0,0.11538461538461542,-6.0,2.0,0.0,0.0,0.0,0.0,0.0
6461578,conf/vldb/ChaudhuriGN03,bEcWOadl71cJ,0.05185185185185185,0.1091089451179962,0.5603545904159546,79.0,0.16842105263157892,0.0,0.0,0.0,0.0,30.0,0.0,-26.0,0.0,0.0,0.9980029955067399,6.0,0.0,0.0
7729439,journals/vldb/KnorrNT00,tG4mFc3Xt44J,0.039603960396039604,0.0,0.6121951937675476,46.0,0.11538461538461542,0.0,0.0,0.0,0.2809523940086365,33.0,0.05714285714285716,-26.0,1.0,0.0,0.0,0.0,0.0,0.0
1314376,conf/sigmod/GraySSU03,HZSOprCeewQJ,0.012195121951219513,0.0,0.45142602920532227,59.0,0.13235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494190,conf/sigmod/GunopulosKTD00,xVNfr8fhEWwJ,0.06716417910447761,0.0,0.6584901809692383,59.0,0.22368421052631582,0.025,0.0,0.0,0.5116557478904724,16.0,0.19999999999999996,-1.0,4.0,0.0,0.9925,5.0,0.16666666666666663,0.0
278957,conf/vldb/KemperK94,eNZJ50ho9u8J,0.0,0.0,0.566270112991333,34.0,0.1707317073170732,0.0,0.0,0.0,0.0,69.0,0.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0
5797566,conf/vldb/DiwanRSS96,L30flypOGowJ,0.043859649122807015,0.0,0.6503759622573853,50.0,0.2063492063492064,0.0,0.0,0.0,0.0,23.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0
5002615,conf/vldb/JohnsonM98,w5_HkketH-wJ,0.030303030303030304,0.11322770341445959,0.6206457018852234,61.0,0.23750000000000004,0.0,0.0,0.0,0.43518519401550293,17.0,0.05555555555555558,-13.0,1.0,0.0,0.998001998001998,6.0,0.0,0.0
3256089,journals/sigmod/X94,aFbSV6QqzTUJ,0.06593406593406594,0.0,0.632210373878479,41.0,0.14583333333333337,0.038461538461538464,0.0,0.0,0.6053845882415771,9.0,0.3076923076923077,1.0,2.0,0.0,0.0,0.0,0.0,0.0
5784881,conf/sigmod/Pirahesh94,1qtH8vq3Y6MJ,0.014705882352941176,0.0,0.4727531671524048,37.0,0.1777777777777778,0.0,0.0,0.0,0.5070028305053711,16.0,0.05882352941176472,-2.0,3.0,0.0,0.0,0.0,0.0,0.0
4368272,conf/vldb/ManegoldBK00,BgNbzTia474J,0.061224489795918366,0.0,0.5418844819068909,58.0,0.21621621621621623,0.0,0.0,0.0,0.4254385828971863,37.0,0.02631578947368418,-33.0,1.0,0.0,0.9935,5.0,0.16666666666666663,0.0
7725519,journals/vldb/GibsonKR00,vJTSU6Y2XsgJ,0.023255813953488372,0.0,0.5332095623016357,62.0,0.15068493150684936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702985,conf/vldb/FlescaFM03,0kRHIfZVQHoJ,0.057692307692307696,0.13608276348795434,0.605555534362793,57.0,0.20833333333333337,0.0,0.0,0.0,0.0,11.0,0.0,-7.0,0.0,0.0,0.9950074887668497,5.0,0.16666666666666663,0.0
2821346,journals/sigmod/PitouraB95,WkldV8dE4ncJ,0.038461538461538464,0.07412493166611013,0.5551280379295349,89.0,0.17592592592592593,0.7222222222222222,0.4999999999999999,0.3333333333333333,0.9857142567634583,1.0,0.9285714285714286,12.0,13.0,0.0,0.0,0.0,0.0,0.0
2662676,conf/sigmod/JarkeQCLFLVV00,spyggwHUKjQJ,0.0,0.0,0.5448819398880005,51.0,0.17741935483870963,0.0,0.0,0.0,0.4827757775783539,38.0,0.11627906976744184,-21.0,2.0,0.0,0.0,0.0,0.0,0.0
2632633,conf/sigmod/Ross00,0kcNiPH7tMgJ,0.047619047619047616,0.0,0.5472221970558167,30.0,0.25,0.0,0.0,0.0,0.272549033164978,16.0,0.05882352941176472,-6.0,1.0,0.0,0.0,0.0,0.0,0.0
6288080,conf/vldb/RahmM95,TOGxig36mpQJ,0.009259259259259259,0.0,0.5731953978538513,53.0,0.19696969696969702,0.0,0.0,0.0,0.42592594027519226,35.0,0.02777777777777779,-31.0,1.0,0.0,0.9944862155388471,4.0,0.33333333333333337,0.0
5830305,conf/sigmod/SagonasSW94,24DaN_xd-90J,0.0136986301369863,0.0,0.5580567717552185,78.0,0.21212121212121215,0.0,0.0,0.0,0.5947712659835815,15.0,0.11764705882352944,-12.0,1.0,0.0,0.0,0.0,0.0,0.0
7127846,conf/vldb/KaushikBNS02,JsVlEqubVPAJ,0.033707865168539325,0.22360679774997896,0.5485221743583679,48.0,0.19999999999999996,0.0,0.0,0.0,0.0,23.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0
5903055,conf/vldb/CareyD96,pNBgTa_UPDEJ,0.08333333333333333,0.13363062095621217,0.5675805807113647,47.0,0.1454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800718,journals/sigmod/Suciu02,gXq0XdvzMcMJ,0.04054054054054054,0.0,0.5047774910926819,38.0,0.15555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996003996003996,6.0,0.0,0.0
6811227,conf/vldb/GrustKT03,fvkI7LBhwdsJ,0.011764705882352941,0.0,0.49153846502304077,58.0,0.10769230769230764,0.0,0.0,0.0,0.343137264251709,66.0,0.02941176470588236,-62.0,1.0,0.0,0.9995009980039921,3.0,0.5,0.0
5606985,conf/sigmod/Martin94,N1D3tHJeQjQJ,0.04597701149425287,0.0,0.6140202283859253,40.0,0.14893617021276595,0.0,0.0,0.0,0.3921568691730499,14.0,0.17647058823529416,-5.0,1.0,0.0,0.9879638916750251,4.0,0.33333333333333337,0.0
1201714,journals/sigmod/Critchlow01,EHV3m64Jj0cJ,0.04697986577181208,0.09090909090909091,0.6405537128448486,70.0,0.13580246913580252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980009995002499,6.0,0.0,0.0
5732915,conf/vldb/SchieferKBLF98,mi9EdWAviqkJ,0.007142857142857143,0.0,0.4961419701576233,77.0,0.19791666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
